id_inmueble,url_origen,tipo_inmueble,barrio_limpio,planta_limpia,precio_limpio,m2,precio_m2,habitaciones,banos,tiene_ascensor,tiene_garaje,tiene_terraza,tiene_piscina,tiene_trastero,descripcion_limpia,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5,local_img_1,local_img_2,local_img_3,local_img_4,local_img_5
8dbde6e6-a739-41f4-990b-aa6e8c80381d,https://www.pisos.com/comprar/piso-sol_barrio-54251622625_100500/,Piso,Sol,2.0,950000.0,141.0,6737.59,2.0,2.0,0,0,0,0,0,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso de 120 m², ubicado a un paso de la emblemática Plaza Mayor, te ofrece la combinación perfecta de comodidad y estilo. Con 2 amplios dormitorios, y una zona con escritorio, que podría ser otro dormitorio, todos equipados con armarios empotrados, y dos baños completos, este espacio es ideal para familias o para quienes buscan disfrutar de una vida urbana sin renunciar a la tranquilidad. Al entrar, te recibe una cocina abierta a un luminoso salón que se conecta con dos balcones perfectos para disfrutar del clima madrileño y un aseo de invitados El suelo de madera flotante aporta calidez al ambiente, mientras que las paredes lisas ofrecen un lienzo en blanco para personalizar tu hogar. Además, el sistema de calefacción por radiadores eléctricos y el aire acondicionado en todos los ambientes garantizan tu confort durante todo el año. Este edificio de cinco plantas cuenta con solo dos pisos por planta, lo que asegura una mayor privacidad. Las ventanas Climalit no solo aíslan del ruido exterior, sino que también contribuyen a la eficiencia energética del hogar, con una calificación energética A. No pierdas la oportunidad de vivir en una zona exclusiva de Madrid, donde cada rincón está lleno de vida y cultura. ¡Ven a visitarlo y enamórate de tu futuro hogar!",https://fotos.imghs.net/xl-wp/1005/976/1005_108131976_1_2025052422053493198.jpg,https://fotos.imghs.net/appswm-wp/1005/976/1005_108131976_1_2025052422053493198.jpg,https://map.imghs.net/Cache/Z1R35MG1MC0/1_350_40.4167@-3.70329_1_0.gif,https://fotos.imghs.net/prof-wp/logos/Logo_529046_20241028105505.jpg,https://fotos.imghs.net/fch-wp/1005/976/1005_108131976_1_2025052422053493198.jpg,raw\images\8dbde6e6-a739-41f4-990b-aa6e8c80381d_1.jpg,raw\images\8dbde6e6-a739-41f4-990b-aa6e8c80381d_2.jpg,raw\images\8dbde6e6-a739-41f4-990b-aa6e8c80381d_3.gif,raw\images\8dbde6e6-a739-41f4-990b-aa6e8c80381d_4.jpg,raw\images\8dbde6e6-a739-41f4-990b-aa6e8c80381d_5.jpg
9977f8b5-3e82-4657-85b3-c5497df6fec6,https://www.pisos.com/comprar/piso-reyes28982-62588744145_532430/,Piso,Reyes,1.0,239900.0,98.0,2447.96,3.0,1.0,1,0,1,0,1,"Olvídate de obras y complicaciones. Este piso de 98 m² en la zona de Reyes ha sido reformado por completo en 2022, cuidando cada detalle para ofrecer un hogar moderno, tecnológico y eficiente. Lo más destacado: Tecnología y Confort: Climatización mediante bomba de calor por conductos con control Wifi y termo eléctrico de 100L también con Wifi. Máximo ahorro y control desde tu móvil. Espacio Optimizado: 3 amplios dormitorios con 4 armarios empotrados nuevos y vestidos de gran capacidad. Exterior y Luminoso: Primera planta con ascensor, terraza exterior y un patio interior con tendedero muy espacioso. Extras de valor: Incluye un trastero de 17 m², ideal para desahogo. Ubicación inmejorable en una zona consolidada, con todos los servicios a mano y excelentes calidades (fontanería y electricidad nuevas). ¡Ven a estrenar tu nueva casa!",https://fotos.imghs.net/xl-wp/532430/62588744145.532430/532430_62588744145_573759bd-df41-49d8-b245-4af715ca72b1.jpg,https://fotos.imghs.net/appswm-wp/532430/62588744145.532430/532430_62588744145_573759bd-df41-49d8-b245-4af715ca72b1.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.2342746@-3.7707101_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_532430_20260220140528.jpg,https://fotos.imghs.net/fch-wp/532430/62588744145.532430/532430_62588744145_573759bd-df41-49d8-b245-4af715ca72b1.jpg,raw\images\9977f8b5-3e82-4657-85b3-c5497df6fec6_1.jpg,raw\images\9977f8b5-3e82-4657-85b3-c5497df6fec6_2.jpg,raw\images\9977f8b5-3e82-4657-85b3-c5497df6fec6_3.gif,raw\images\9977f8b5-3e82-4657-85b3-c5497df6fec6_4.jpg,raw\images\9977f8b5-3e82-4657-85b3-c5497df6fec6_5.jpg
05a8fcec-9ea4-4575-a3ae-681f7823b9ed,https://www.pisos.com/comprar/piso-latina_aluche28024-60028676994_518874/,Piso,Aluche,,225000.0,52.0,4326.92,3.0,1.0,0,0,0,0,0,"Masterpiso, vende piso en calle maqueda, aluche, madrid, cerca del intercambiador de aluche, bajo de 52 m², de 3 habitaciones, cocina americana, baño, salón. Cambio de uso aprobado y cedula de habitabilidad Vivienda totalmente reformada a estrenar y también se puede adquirir sobre plano con una rebaja del precio de compra. Antiguo local y actualmente en construcción y cambio de uso para vivienda. Vivienda situada en la mejor zona de aluche, zona muy tranquila y ajardinada, junto a la calle illescas arteria principal de aluche a 5 minutos de la casa de campo, con todos los servicios cerca, colegios, centro de salud, comercios, centros comerciales, supermercados, centros deportivos. Salida directa a la a-5, m-30 y m-40, metro l-5 campamento, empalme, a 5 minutos del intercambiador y renfe de aluche, varias líneas de autobuses 25, 39, 36, 121, 131, 138. Rodeado de varias zonas verdes junto al parque de aluche y la cuña verde. Oportunidad pasa una oferta Para más información puede contactar con nosotros. Ven a visitarlo. Si quiere cambiar de vivienda, si quiere vender su inmueble, vender para compra o quiere saber el precio de mercado, hacemos valoraciones totalmente gratuitas y sin compromiso. Valoración gratuita online en 2 minutos en nuestra pagina web Https://agenciamasterpiso.es/valoramos-tu-casa/ Asesoramiento financiero gratuito a nuestros clientes. El presente anuncio es a título informativo, no siendo vinculante, ya que puede contener errores, no siendo por tanto contractual en ningún caso.",https://fotos.imghs.net/xl-wp/518874/60028676994.518874/518874_60028676994_6f5c1fe5-67b7-4fce-ba88-173f0b567ff8.jpg,https://fotos.imghs.net/appswm-wp/518874/60028676994.518874/518874_60028676994_6f5c1fe5-67b7-4fce-ba88-173f0b567ff8.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.3880736@-3.7612428_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_518874_20210318134448.jpg,https://fotos.imghs.net/fch-wp/518874/60028676994.518874/518874_60028676994_6f5c1fe5-67b7-4fce-ba88-173f0b567ff8.jpg,raw\images\05a8fcec-9ea4-4575-a3ae-681f7823b9ed_1.jpg,raw\images\05a8fcec-9ea4-4575-a3ae-681f7823b9ed_2.jpg,raw\images\05a8fcec-9ea4-4575-a3ae-681f7823b9ed_3.gif,raw\images\05a8fcec-9ea4-4575-a3ae-681f7823b9ed_4.jpg,raw\images\05a8fcec-9ea4-4575-a3ae-681f7823b9ed_5.jpg
021e5f14-bbc2-4f74-89b0-12dbbaa8aae7,https://www.pisos.com/comprar/piso-puerta_bonita28025-57587527089_528057/,Piso,Puerta Bonita,,209000.0,75.0,2786.67,3.0,1.0,0,0,0,0,0,"Precioso piso con una distribución genial para aprovechar cada espacio de la casa. Recién reformado hace poco y lista para que ledes tu ""toque ""personal y marches a vivir--Aprovecha esta oportunidad única",https://fotos.imghs.net/xl-wp/528057/57587527089.528057/528057_57587527089_31d1ef52-102f-48b4-84fe-f7925076b480.jpg,https://fotos.imghs.net/appswm-wp/528057/57587527089.528057/528057_57587527089_31d1ef52-102f-48b4-84fe-f7925076b480.jpg,https://map.imghs.net/Cache/Z1R35MG1MC0/1_350_40.37638179498317@-3.7393272016759203_1_0.gif,https://fotos.imghs.net/fch-wp/528057/57587527089.528057/528057_57587527089_31d1ef52-102f-48b4-84fe-f7925076b480.jpg,https://fotos.imghs.net/fchm-wp/528057/57587527089.528057/528057_57587527089_6c25d596-72ed-43fd-9a75-a8af883d538e.jpg,raw\images\021e5f14-bbc2-4f74-89b0-12dbbaa8aae7_1.jpg,raw\images\021e5f14-bbc2-4f74-89b0-12dbbaa8aae7_2.jpg,raw\images\021e5f14-bbc2-4f74-89b0-12dbbaa8aae7_3.gif,raw\images\021e5f14-bbc2-4f74-89b0-12dbbaa8aae7_4.jpg,raw\images\021e5f14-bbc2-4f74-89b0-12dbbaa8aae7_5.jpg
07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7,https://www.pisos.com/comprar/apartamento-puente_de_vallecas_san_diego28053-63347383048_993066/,Apartamento,San Diego,1.0,183000.0,40.0,4575.0,1.0,1.0,1,0,1,0,0,"Redpiso vende apartamento para entrar a vivir. Ubicado en calle Sierra del Castillo, primera planta exterior con ascensor y acceso adaptado para personas con movilidad reducida. Finca con 20 años de antigüedad. Distribuido en cocina amueblada, dormitorio con armario empotrado, salón con balcón y baño completo con plato de ducha. Cuenta con buena ventilación y luminosidad. Suelos de parquet espiga, ventanas aluminio, puertas roble. Calefacción y agua caliente individual por gas natural. Muy buena ubicación a 10 minutos del metro de Nueva Numancia con varias lineas de autobús de la EMT. Zona comercial dotada de tiendas y comercios de varios tipos, farmacias, mercado municipal, bares y restaurantes. Ofrecemos asesoramiento financiero con nuestro departamento de DCREDIT para gestionar la compra de la vivienda.Pídenos cita y te lo enseñamos!!",https://fotos.imghs.net/xl-wp/993066/63347383048.993066/993066_63347383048_28b35f5a-676c-43ad-a9cb-d1035e444a81.jpg,https://fotos.imghs.net/appswm-wp/993066/63347383048.993066/993066_63347383048_28b35f5a-676c-43ad-a9cb-d1035e444a81.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.393255@-3.6684397_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_993066_20240424131033.jpg,https://fotos.imghs.net/fch-wp/993066/63347383048.993066/993066_63347383048_28b35f5a-676c-43ad-a9cb-d1035e444a81.jpg,raw\images\07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7_1.jpg,raw\images\07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7_2.jpg,raw\images\07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7_3.gif,raw\images\07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7_4.jpg,raw\images\07d8fee5-dfbe-4d5b-a54b-6ccef1dc80a7_5.jpg
215f7a38-a3a2-46fe-aec0-8af6aff18a91,https://www.pisos.com/comprar/piso-latina_aluche28024-65087872684_100200/,Piso,Aluche,7.0,335000.0,77.0,4350.65,3.0,1.0,0,0,0,1,0,"Agencia inmobiliaria de MADRID - zona ALUCHE - EMPALME - CAMPAMENTO - Oficina Tecnorete. ¡Descubre esta fantástica oportunidad en una de las zonas más demandadas de Madrid! Este piso de 77 m² construidos es ideal para quienes buscan una vivienda cómoda, funcional y lista para disfrutar desde el primer día. Cuenta con tres dormitorios, un baño y una distribución práctica que aprovecha al máximo cada estancia, ofreciendo espacio y comodidad para toda la familia. La vivienda destaca por su buena distribución y por la amplitud de sus estancias, creando un ambiente acogedor y agradable para el día a día. Construida en 1969, combina la solidez de las construcciones de la época con las comodidades actuales, convirtiéndose en una excelente opción tanto para vivienda habitual como para inversión. Uno de sus principales atractivos es la piscina comunitaria, perfecta para disfrutar de los meses de verano sin salir de casa y disponer de una zona de ocio exclusiva para los residentes. Ubicada en una zona perfectamente comunicada, a pocos minutos de las estaciones de Metro de Campamento, Empalme y Aluche, además de contar con diversas líneas de autobús y Cercanías que facilitan la movilidad por toda la ciudad. La zona dispone de todo tipo de servicios, comercios, centros educativos, instalaciones deportivas y amplias zonas verdes para disfrutar del día a día. Se trata de una vivienda con una excelente relación calidad-precio, ideal para quienes buscan espacio, comodidad y una ubicación consolidada dentro de Madrid. No deje pasar esta oportunidad única de adquirir un hogar con todas estas características. ¡Contáctenos para más información y venga a visitarlo! Para más información contacte con nosotros sin ningún tipo de compromiso y concierte una visita para conocer el inmueble, en la que además podrá informarle de las condiciones de financiación actuales uno de nuestros agentes financieros KIRON.",https://fotos.imghs.net/xl-wp/1002/440/1002_660440_1_202606021129464771869.jpeg,https://fotos.imghs.net/appswm-wp/1002/440/1002_660440_1_202606021129464771869.jpeg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.3930135@-3.7606501_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_531012_20260123100504.jpg,https://fotos.imghs.net/fch-wp/1002/440/1002_660440_1_202606021129464771869.jpeg,raw\images\215f7a38-a3a2-46fe-aec0-8af6aff18a91_1.jpeg,raw\images\215f7a38-a3a2-46fe-aec0-8af6aff18a91_2.jpeg,raw\images\215f7a38-a3a2-46fe-aec0-8af6aff18a91_3.gif,raw\images\215f7a38-a3a2-46fe-aec0-8af6aff18a91_4.jpg,raw\images\215f7a38-a3a2-46fe-aec0-8af6aff18a91_5.jpeg
917cd7e4-9464-4dca-b098-b2e5918f49f8,https://www.pisos.com/comprar/piso-la_teneria_i_la_teneria_ii-64208234907_100500/,Piso,La Tenería I-La Tenería Ii,2.0,329000.0,75.0,4386.67,2.0,1.0,0,1,0,0,1,"Piso de renta libre en venta en la mejor zona de la Teneria. Se vende 2ª Planta en buen estado, compuesta por hall, cocina con tendedero, salón de paso, 2 dormitorios y cuarto de baño con plato de ducha y mampara a estrenar. La vivienda dispone de cocina amueblada con horno, campana extractora y vitrocerámica, calefacción por gas natural, suelos de tarima flotante, amplios armarios empotrados en hall de entrada y ambos dormitorios y cuarto de baño semi-reformado. La finca se encuentra en Urbanización Cerrada y dispone de cuarto trastero, plaza de garaje y servicio de portería. Está ubicada en la mejor zona de la Teneria y rodeada de todos los servicios entre los que destacan el Colegio Mirasur, el Ceip Dos de Mayo y Ceip Las Artes, La Escuela Infantil Tragaluz, la Biblioteca Javier Lapeña, el parque Gabriel Martín, Mercadona, amplias zonas verdes y la parroquía San Francisco Javier. Junto a paradas de línea de Bus 1A, 1B y 427. Solicite más información sin compromiso.",https://fotos.imghs.net/xl-wp/1005/598/1005_285124762598_1_202606011339498907470.jpg,https://fotos.imghs.net/appswm-wp/1005/598/1005_285124762598_1_202606011339498907470.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.253839@-3.7013154_0_1.gif,https://fotos.imghs.net/prof-wp/logos/logo_994747.jpg,https://fotos.imghs.net/fch-wp/1005/598/1005_285124762598_1_202606011339498907470.jpg,raw\images\917cd7e4-9464-4dca-b098-b2e5918f49f8_1.jpg,raw\images\917cd7e4-9464-4dca-b098-b2e5918f49f8_2.jpg,raw\images\917cd7e4-9464-4dca-b098-b2e5918f49f8_3.gif,raw\images\917cd7e4-9464-4dca-b098-b2e5918f49f8_4.jpg,raw\images\917cd7e4-9464-4dca-b098-b2e5918f49f8_5.jpg
dad63f4c-ae1c-4bad-ba2c-9eacb41b850a,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-64168293058_109300/,Piso,Embajadores-Lavapiés,,385000.0,60.0,6416.67,2.0,2.0,1,0,0,0,0,"De Rojas servicios inmobiliarios presenta inmueble en pleno centro de Madrid . La vivienda interior y situada en una planta baja cuenta con 60 m², dos dormitorios uno de ellos doble con armarios empotrados ,dos baños completos y una cocina funcional amueblada con electrodomésticos. Entres sus características cuenta con instalacìon A/C bomba frío / calor ,suelos de tarima y ascensor en la finca . La ubicación es simplemente inmejorable situada en el distrito centro entre la calle Atocha y la plaza de Tirso de Molina, cerca del Barrio de las Letras una de las zonas màs emblemáticas de Madrid en una zona con una rica vida cultural y gastronómica, tendrás acceso a todo lo que Madrid tiene para ofrecer, desde teatros y galerías hasta los mejores bares y restaurantes. Además, su proximidad al transporte público y a todos los servicios necesarios hace de este piso una opción perfecta para aquellos que desean vivir la experiencia completa de Madrid sin renunciar a la comodidad. No dude en concertar una cita con nosotros .",https://fotos.imghs.net/xl-wp/1093/832/1093_EP693-admiP-832_3_2026051816365931250.jpg,https://fotos.imghs.net/appswm-wp/1093/832/1093_EP693-admiP-832_3_2026051816365931250.jpg,https://map.imghs.net/Cache/Z1R35MG1MC0/1_350_40.41314@-3.70323_1_0.gif,https://fotos.imghs.net/prof-wp/logos/Logo_521737_20211103141210.jpg,https://fotos.imghs.net/fch-wp/1093/832/1093_EP693-admiP-832_3_2026051816365931250.jpg,raw\images\dad63f4c-ae1c-4bad-ba2c-9eacb41b850a_1.jpg,raw\images\dad63f4c-ae1c-4bad-ba2c-9eacb41b850a_2.jpg,raw\images\dad63f4c-ae1c-4bad-ba2c-9eacb41b850a_3.gif,raw\images\dad63f4c-ae1c-4bad-ba2c-9eacb41b850a_4.jpg,raw\images\dad63f4c-ae1c-4bad-ba2c-9eacb41b850a_5.jpg
72e91f80-8426-4366-a3d8-420fa984d93b,https://www.pisos.com/comprar/piso-san_blas_salvador-64198756861_100500/,Piso,Salvador,1.0,520000.0,83.0,6265.06,2.0,1.0,1,1,1,0,1,"VOhome Propiedades Julián Camarillo vende piso REFORMADO, ACTUALMENTE 2 DORMITORIOS , ANTES 3 DORMITORIOS. Se distribuye en: Salón comedor con aceso a la terraza , cocina amueblada y totalmente equipada con office lavadero. Actualmente consta de 2 dormitorios y un baño. La vivienda esta completamente reformada , instalacion electrica, tuberias, suelo tarima ,con las mejores calidades. Electrodomésticos de alta gama, en fin...un hogar perfecto para vivir. Las zonas comunes cuenta con una áreas ajardinada, el portal del edificio tiene acceso al ascensor mediante rampa o escaleras, sin barreras arquitectónicas adaptado para personas con movilidad reducida. Cuenta con conserje y trastero. Posibilidad de plaza de parking. El entorno es inigualable debido a la tranquilidad que brinda la zona y a la inmejorable ubicación. Rodeada de todos los servicios, supermercados, los mejores colegios, Iglesias, restaurantes, bares, etc. A escasos metros de la calle Arturo Soria y del parque de la Quinta de los Molinos. Al ser una zona céntrica, está muy bien comunicada con transporte público autobuses . Salida directa a la Carretera A-2 quedando a tan solo 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. No dude en llamar para coordinar una visita a la vivienda. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera) Oficina Julián Camarillo Calle Alcalá 443 Teléfonos: 91 013 36 19 / 685 943 920",https://fotos.imghs.net/xl-wp/1005/367/1005_4251367_1_202605130955029466667.jpg,https://fotos.imghs.net/appswm-wp/1005/367/1005_4251367_1_202605130955029466667.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.4425895@-3.6361963_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_998830_20220729182635.jpg,https://fotos.imghs.net/fch-wp/1005/367/1005_4251367_1_202605130955029466667.jpg,raw\images\72e91f80-8426-4366-a3d8-420fa984d93b_1.jpg,raw\images\72e91f80-8426-4366-a3d8-420fa984d93b_2.jpg,raw\images\72e91f80-8426-4366-a3d8-420fa984d93b_3.gif,raw\images\72e91f80-8426-4366-a3d8-420fa984d93b_4.jpg,raw\images\72e91f80-8426-4366-a3d8-420fa984d93b_5.jpg
592ef91f-631e-491a-ad7b-0f82875fd6f9,https://www.pisos.com/comprar/casa_unifamiliar-colmenar_viejo_centro-49209780014_501223/,Piso,Centro,,710000.0,365.0,1945.21,5.0,3.0,0,1,0,0,0,"CRUZASOCIADOS VENDE Exclusivo chalet pareado de esquina en zona del Cerrillo. Inmueble construido con calidades superiores, muy amplio y funcional. La vivienda se distribuye en hall de entrada desde el que se conecta con toda la planta de entrada, cocina amueblada de más de 20 metros, con zona office, muy luminosa, ideal para compartir momentos de desayunos y cenas. Cuarto de baño completo, totalmente reformado, con ducha, cuarto despacho de más de 15 metros y salón comedor de 35 metros con zonas totalmente diferenciadas de salón y comedor. Desde el salón se accede al porche de la vivienda y al jardín privado, consolidado de 55 metros. Desde el jardín también se accede a la planta sótano. Por último en el mismo hall (13,09 m2) contamos con un armario empotrado de apoyo, para guardar prendas largas. En planta primera cuenta con dormitorio principal tipo suite con baño completo con ducha, distribuidor y zona vestidor. Además cuenta con 3 dormitorios más, todos ellos con armarios empotrados y con superficies superiores a los 14 metros. Completa esta planta un segundo baño, también reformado de diseño que da servicio a los dormitorios secundarios. En planta sótano, cuenta con una amplía zona de garaje (60 m2) para dos coches mínimo, zona lavadero con caldera y segundo salón con chimenea, destinado a zona de juegos y diversión familiar. Ubicado al lado del parque de los Héroes, antiguo parque del Cerrillo y cerca de todos los servicios, colegios, comercio, farmacias, parada de autobús. CruzAsociados NO COBRA HONORARIOS AL CLIENTE COMPRADOR. Agente de la Propiedad Inmobiliaria 1.367. Miembro de del Registro de Agentes Inmobiliarios de la Comunidad de Madrid 353.",https://fotos.imghs.net/xl-wp/501223/49209780014.501223/501223_49209780014_82981d6f-a250-4caa-af0b-052e1367f71d.jpg,https://fotos.imghs.net/appswm-wp/501223/49209780014.501223/501223_49209780014_82981d6f-a250-4caa-af0b-052e1367f71d.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.6616967@-3.7657386_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_501223_20240110141253.jpg,https://fotos.imghs.net/fch-wp/501223/49209780014.501223/501223_49209780014_82981d6f-a250-4caa-af0b-052e1367f71d.jpg,raw\images\592ef91f-631e-491a-ad7b-0f82875fd6f9_1.jpg,raw\images\592ef91f-631e-491a-ad7b-0f82875fd6f9_2.jpg,raw\images\592ef91f-631e-491a-ad7b-0f82875fd6f9_3.gif,raw\images\592ef91f-631e-491a-ad7b-0f82875fd6f9_4.jpg,raw\images\592ef91f-631e-491a-ad7b-0f82875fd6f9_5.jpg
75980816-7c83-42f2-9abc-0e19a6a0c8a3,https://www.pisos.com/comprar/chalet-galapagar_la_navata28420-64266606830_100500/,Chalet,La Navata,0.0,599900.0,202.0,2969.8,4.0,3.0,0,1,1,1,0,"Descubre este fantástico chalet adosado, ideal para quienes buscan amplitud, comodidad y tranquilidad en un entorno residencial privilegiado. La vivienda se distribuye en 4 plantas y cuenta con amplias estancias muy luminosas, ofreciendo un espacio cómodo y versátil para toda la familia. Dispone de 4 habitaciones, ideales tanto para familias numerosas como para quienes necesiten espacio extra para teletrabajar, invitados o zona de ocio. Además, cuenta con garaje con capacidad para dos coches y puerta automática, patio privado ideal para disfrutar al aire libre y una distribución pensada para aprovechar al máximo la luz natural durante todo el día. Ubicada en una urbanización con piscina, en una zona muy tranquila y residencial, pero con buena conexión y cercanía a servicios. Una excelente oportunidad para vivir en un entorno cómodo, familiar y con todas las comodidades.",https://fotos.imghs.net/xl-wp/1005/221/1005_2920712914221_1_202605261747501691915.jpg,https://fotos.imghs.net/appswm-wp/1005/221/1005_2920712914221_1_202605261747501691915.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.5946416@-3.9866205_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_533420_20260511153755.jpg,https://fotos.imghs.net/fch-wp/1005/221/1005_2920712914221_1_202605261747501691915.jpg,raw\images\75980816-7c83-42f2-9abc-0e19a6a0c8a3_1.jpg,raw\images\75980816-7c83-42f2-9abc-0e19a6a0c8a3_2.jpg,raw\images\75980816-7c83-42f2-9abc-0e19a6a0c8a3_3.gif,raw\images\75980816-7c83-42f2-9abc-0e19a6a0c8a3_4.jpg,raw\images\75980816-7c83-42f2-9abc-0e19a6a0c8a3_5.jpg
3d8704ea-698b-4d02-b7ba-53b63138f937,https://www.pisos.com/comprar/casa-zona_hospital_hm_torrelodones-62540032391_500823/,Casa,Zona Hospital Hm Torrelodones,0.0,750000.0,255.0,2941.18,4.0,3.0,0,1,1,1,1,"Vivienda adosada situada en una zona residencial consolidada de Torrelodones, uno de los municipios más demandados de la Sierra Noroeste de Madrid por su calidad de vida y excelentes comunicaciones. El entorno ofrece tranquilidad, ambiente familiar y todos los servicios necesarios como colegios públicos y privados, supermercados, centro de salud, instalaciones deportivas y amplia oferta de restauración. Dispone de estación de Cercanías y líneas de autobús hacia Madrid, además de acceso directo a la A-6, lo que permite llegar a la capital en aproximadamente 25-30 minutos. La vivienda fue construida en 2008 según catastro y cuenta con una superficie de 225 m2 construidos sobre parcela de 100 m2. Se distribuye en cuatro plantas. En el sótano dispone de garaje con capacidad para dos vehículos. En la planta baja encontramos un amplio salón comedor en dos alturas con chimenea y acceso a la terraza frontal y su respectivo patio, cocina independiente, un dormitorio en planta y un aseo con ducha, además de salida al patio trasero. La primera planta alberga tres dormitorios y dos cuartos de baño, siendo el principal tipo suite, y cuenta también con una amplia terraza. En la última planta se ubica una buhardilla con acceso a terraza, aportando un espacio adicional muy versátil. La vivienda dispone de suelos de tarima y gres, ventanas de aluminio con climalit y piscina comunitaria en las zonas comunes. Actualmente no cuenta con sistema de calefacción (anteriormente gas natural). Precisa actualización y reposición de algunos elementos interiores, lo que permite adaptarla completamente al gusto del comprador y actualizar calidades. Una excelente oportunidad para reformar y personalizar en una de las zonas más atractivas y consolidadas del noroeste de Madrid.",https://fotos.imghs.net/xl-wp/500823/62540032391.500823/500823_62540032391_c09e19b0-1af1-4726-80c9-954fd57e48a6.jpg,https://fotos.imghs.net/appswm-wp/500823/62540032391.500823/500823_62540032391_c09e19b0-1af1-4726-80c9-954fd57e48a6.jpg,https://map.imghs.net/Cache/Z2R35MG0MC1/2_350_40.5651868@-3.9203266_0_1.gif,https://fotos.imghs.net/prof-wp/logos/Logo_500823.jpg,https://fotos.imghs.net/fch-wp/500823/62540032391.500823/500823_62540032391_c09e19b0-1af1-4726-80c9-954fd57e48a6.jpg,raw\images\3d8704ea-698b-4d02-b7ba-53b63138f937_1.jpg,raw\images\3d8704ea-698b-4d02-b7ba-53b63138f937_2.jpg,raw\images\3d8704ea-698b-4d02-b7ba-53b63138f937_3.gif,raw\images\3d8704ea-698b-4d02-b7ba-53b63138f937_4.jpg,raw\images\3d8704ea-698b-4d02-b7ba-53b63138f937_5.jpg
